frame_id,timestamp_raw,relative_time_sec,max_temperature_kelvin,heat_distribution_json
frame_0000,2010:02:05 06:25:11,0.0,302.1319274902344,"[302.1000061035156, 302.1000061035156, 302.1300048828125, 302.1099853515625, 302.0400085449219, 302.0299987792969, 302.0299987792969, 302.0299987792969, 302.0400085449219, 302.0400085449219, 302.0400085449219, 302.0400085449219, 302.0, 301.8900146484375, 301.8800048828125, 301.8800048828125, 301.8800048828125, 301.8800048828125, 302.1099853515625, 302.1099853515625, 302.1000061035156, 302.05999755859375, 302.0400085449219, 302.0400085449219, 302.0400085449219, 302.0400085449219, 302.0, 301.8900146484375, 301.8800048828125, 301.8800048828125, 301.8800048828125, 301.8800048828125, 301.92999267578125, 302.04998779296875, 302.1099853515625, 302.1099853515625, 302.1099853515625, 302.1099853515625, 302.1000061035156, 302.05999755859375, 302.0400085449219, 302.0400085449219, 302.0400085449219, 302.0400085449219, 302.0, 301.8900146484375, 301.8800048828125, 301.8800048828125, 301.8800048828125, 301.8800048828125, 301.92999267578125, 301.92999267578125, 301.92999267578125, 302.04998779296875, 302.1099853515625, 302.1099853515625, 302.1099853515625, 302.1099853515625, 302.1000061035156, 302.05999755859375, 302.0400085449219, 302.0400085449219, 302.0400085449219, 302.0400085449219, 302.0, 301.8900146484375, 301.8800048828125, 301.8800048828125, 301.8800048828125, 301.8800048828125, 301.92999267578125, 301.92999267578125, 301.92999267578125, 302.04998779296875, 302.1099853515625, 302.1099853515625, 302.1099853515625, 302.1099853515625, 302.1000061035156, 302.05999755859375, 302.0400085449219, 302.0400085449219, 302.0400085449219, 302.0400085449219, 302.0, 301.8900146484375, 301.8800048828125, 301.8800048828125, 301.8800048828125, 301.8800048828125, 301.8599853515625, 301.8500061035156, 301.8500061035156, 301.9700012207031, 302.0199890136719, 302.0199890136719, 302.0199890136719, 302.0199890136719, 302.010009765625, 301.9700012207031, 301.95001220703125, 301.95001220703125, 301.95001220703125, 301.95001220703125, 301.9200134277344, 301.8299865722656, 301.82000732421875, 301.82000732421875, 301.82000732421875, 301.82000732421875, 301.80999755859375, 301.75, 301.75, 301.8500061035156, 301.8999938964844, 301.8999938964844, 301.8999938964844, 301.8999938964844, 301.8900146484375, 301.8500061035156, 301.8399963378906, 301.8399963378906, 301.8399963378906, 301.8399963378906, 301.80999755859375, 301.75, 301.75, 301.75, 301.75, 301.75, 301.75, 301.75, 301.8500061035156, 301.8999938964844, 301.8999938964844, 301.8999938964844, 301.8999938964844, 301.8900146484375, 301.8500061035156, 301.8399963378906, 301.8399963378906, 301.8399963378906, 301.8399963378906, 301.80999755859375, 301.75, 301.75, 301.75, 301.75, 301.75, 301.75, 301.7699890136719, 301.75, 301.8500061035156, 301.8999938964844, 301.8999938964844, 301.8999938964844, 301.8999938964844, 301.8900146484375, 301.8500061035156, 301.8399963378906, 301.8399963378906, 301.8399963378906, 301.8399963378906, 301.80999755859375, 301.75, 301.75, 301.75, 301.75, 301.75, 301.75, 301.7699890136719, 301.8500061035156, 301.8999938964844, 301.8999938964844, 301.8999938964844, 301.8999938964844, 301.8900146484375, 301.8500061035156, 301.8399963378906, 301.8399963378906, 301.8399963378906, 301.8399963378906, 301.80999755859375, 301.75, 301.75, 301.75, 301.75, 301.75, 301.8500061035156, 301.8999938964844, 301.8999938964844, 301.8999938964844, 301.8999938964844, 301.8900146484375, 301.8500061035156, 301.8399963378906, 301.8399963378906, 301.8399963378906, 301.8399963378906, 301.80999755859375, 301.75, 301.75, 301.8699951171875, 301.8699951171875, 301.8699951171875, 301.8699951171875, 301.8900146484375, 302.0, 302.0299987792969, 302.0299987792969, 302.0299987792969, 302.0299987792969, 301.8399963378906, 301.8399963378906, 301.8399963378906, 301.8399963378906, 301.8900146484375, 302.1099853515625, 301.8399963378906, 301.8399963378906]"
frame_0001,2010:02:05 06:25:25,14.0,305.160400390625,"[304.19000244140625, 304.3599853515625, 303.75, 303.75, 303.7699890136719, 304.19000244140625, 304.3599853515625, 303.489990234375, 303.75, 303.75, 303.75, 303.75, 303.7699890136719, 304.19000244140625, 304.3599853515625, 304.3599853515625, 303.0799865722656, 303.0799865722656, 303.0799865722656, 303.0799865722656, 303.6099853515625, 303.9800109863281, 303.9800109863281, 303.9800109863281, 303.9800109863281, 304.010009765625, 304.55999755859375, 304.7799987792969, 304.7799987792969, 302.3800048828125, 302.69000244140625, 303.0400085449219, 303.0400085449219, 303.0400085449219, 303.0400085449219, 303.0400085449219, 303.7200012207031, 304.19000244140625, 304.19000244140625, 304.19000244140625, 304.19000244140625, 304.2200012207031, 304.8900146484375, 305.1600036621094, 305.1600036621094, 305.1600036621094, 302.3800048828125, 302.3800048828125, 302.3800048828125, 302.3800048828125, 302.69000244140625, 303.0400085449219, 303.0400085449219, 303.0400085449219, 303.0400085449219, 303.0400085449219, 303.7200012207031, 304.19000244140625, 304.19000244140625, 304.19000244140625, 304.19000244140625, 304.2200012207031, 304.8900146484375, 305.1600036621094, 305.1600036621094, 305.1600036621094, 302.2300109863281, 302.3800048828125, 302.3800048828125, 302.3800048828125, 302.3800048828125, 302.3800048828125, 302.69000244140625, 303.0400085449219, 303.0400085449219, 303.0400085449219, 303.0400085449219, 303.0400085449219, 303.7200012207031, 304.19000244140625, 304.19000244140625, 304.19000244140625, 304.19000244140625, 304.2200012207031, 304.8900146484375, 305.1600036621094, 305.1600036621094, 305.1600036621094, 302.2300109863281, 302.3800048828125, 302.3800048828125, 302.3800048828125, 302.3800048828125, 302.3800048828125, 302.69000244140625, 303.0400085449219, 303.0400085449219, 303.0400085449219, 303.0400085449219, 303.0400085449219, 303.7200012207031, 304.19000244140625, 304.19000244140625, 304.19000244140625, 304.19000244140625, 304.2200012207031, 304.8900146484375, 305.1600036621094, 305.1600036621094, 305.1600036621094, 305.1600036621094, 302.3800048828125, 302.3800048828125, 302.3800048828125, 302.3800048828125, 302.3800048828125, 302.69000244140625, 303.0400085449219, 303.0400085449219, 303.0400085449219, 303.0400085449219, 303.0400085449219, 303.7200012207031, 304.19000244140625, 304.19000244140625, 304.19000244140625, 304.19000244140625, 304.2200012207031, 304.8900146484375, 305.1600036621094, 305.1600036621094, 305.1600036621094, 305.1600036621094, 302.239990234375, 302.239990234375, 302.239990234375, 302.239990234375, 302.239990234375, 302.4700012207031, 302.739990234375, 302.739990234375, 302.739990234375, 302.739990234375, 302.739990234375, 303.1700134277344, 303.4599914550781, 303.4599914550781, 303.4599914550781, 303.4599914550781, 303.4800109863281, 303.7900085449219, 303.9200134277344, 303.9200134277344, 303.9200134277344, 303.9200134277344, 303.7300109863281, 302.1700134277344, 302.1700134277344, 302.1700134277344, 302.1700134277344, 302.3800048828125, 302.6099853515625, 302.6099853515625, 302.6099853515625, 302.6099853515625, 302.6099853515625, 302.8900146484375, 303.0799865722656, 303.0799865722656, 303.0799865722656, 303.0799865722656, 303.0899963378906, 303.2099914550781, 303.260009765625, 303.260009765625, 303.260009765625, 303.260009765625, 303.1600036621094, 302.1700134277344, 302.1700134277344, 302.1700134277344, 302.1700134277344, 302.3800048828125, 302.6099853515625, 302.6099853515625, 302.6099853515625, 302.6099853515625, 302.6099853515625, 302.8900146484375, 303.0799865722656, 303.0799865722656, 303.0799865722656, 303.0799865722656, 303.0899963378906, 303.2099914550781, 303.260009765625, 303.260009765625, 303.260009765625, 303.260009765625, 303.1600036621094, 302.67999267578125, 302.1700134277344, 302.1700134277344, 302.1700134277344, 302.3800048828125, 302.6099853515625, 302.6099853515625, 302.6099853515625, 302.6099853515625, 302.6099853515625, 302.8900146484375, 303.0799865722656, 303.0799865722656, 303.0799865722656, 303.0799865722656, 303.0899963378906, 303.2099914550781, 303.260009765625, 303.260009765625, 303.260009765625, 303.260009765625, 303.1600036621094, 302.67999267578125, 302.1700134277344, 302.1700134277344, 302.1700134277344, 302.3800048828125, 302.6099853515625, 302.6099853515625, 302.6099853515625, 302.6099853515625, 302.6099853515625, 302.8900146484375, 303.0799865722656, 303.0799865722656, 303.0799865722656, 303.0799865722656, 303.0899963378906, 303.2099914550781, 303.260009765625, 303.260009765625, 302.1300048828125, 302.1300048828125, 302.30999755859375, 302.5299987792969, 302.5299987792969, 302.5299987792969, 302.5299987792969, 302.5299987792969, 302.7900085449219, 302.9700012207031, 302.9700012207031, 301.8800048828125, 301.8800048828125, 301.9800109863281, 302.0899963378906]"
frame_0002,2010:02:05 06:25:29,18.0,305.33807373046875,"[304.3900146484375, 304.07000732421875, 304.3900146484375, 304.3900146484375, 304.3900146484375, 304.3900146484375, 304.07000732421875, 302.9800109863281, 303.4200134277344, 304.3900146484375, 304.3900146484375, 304.3900146484375, 304.3900146484375, 304.3900146484375, 304.07000732421875, 303.05999755859375, 303.05999755859375, 303.05999755859375, 303.05999755859375, 303.6300048828125, 304.8900146484375, 304.8900146484375, 304.8900146484375, 304.8900146484375, 304.8900146484375, 304.4700012207031, 303.92999267578125, 302.4599914550781, 302.5899963378906, 303.0400085449219, 303.1300048828125, 303.1300048828125, 303.1300048828125, 303.1300048828125, 303.82000732421875, 305.3399963378906, 305.3399963378906, 305.3399963378906, 305.3399963378906, 305.3399963378906, 304.82000732421875, 304.1600036621094, 302.4599914550781, 302.4599914550781, 302.4599914550781, 302.4599914550781, 302.5899963378906, 303.0400085449219, 303.1300048828125, 303.1300048828125, 303.1300048828125, 303.1300048828125, 303.82000732421875, 305.3399963378906, 305.3399963378906, 305.3399963378906, 305.3399963378906, 305.3399963378906, 304.82000732421875, 304.1600036621094, 302.3599853515625, 302.42999267578125, 302.4599914550781, 302.4599914550781, 302.4599914550781, 302.4599914550781, 302.5899963378906, 303.0400085449219, 303.1300048828125, 303.1300048828125, 303.1300048828125, 303.1300048828125, 303.82000732421875, 305.3399963378906, 305.3399963378906, 305.3399963378906, 305.3399963378906, 305.3399963378906, 304.82000732421875, 304.1600036621094, 302.3599853515625, 302.42999267578125, 302.4599914550781, 302.4599914550781, 302.4599914550781, 302.4599914550781, 302.5899963378906, 303.0400085449219, 303.1300048828125, 303.1300048828125, 303.1300048828125, 303.1300048828125, 303.82000732421875, 305.3399963378906, 305.3399963378906, 305.3399963378906, 305.3399963378906, 305.3399963378906, 304.82000732421875, 304.1600036621094, 304.1600036621094, 302.42999267578125, 302.4599914550781, 302.4599914550781, 302.4599914550781, 302.4599914550781, 302.5899963378906, 303.0400085449219, 303.1300048828125, 303.1300048828125, 303.1300048828125, 303.1300048828125, 303.82000732421875, 305.3399963378906, 305.3399963378906, 305.3399963378906, 305.3399963378906, 305.3399963378906, 304.82000732421875, 304.1600036621094, 304.1600036621094, 302.42999267578125, 302.489990234375, 302.489990234375, 302.489990234375, 302.489990234375, 302.5899963378906, 302.9599914550781, 303.0199890136719, 303.0199890136719, 303.0199890136719, 303.0199890136719, 303.57000732421875, 304.7799987792969, 304.7799987792969, 304.7799987792969, 304.7799987792969, 304.7799987792969, 304.3500061035156, 303.79998779296875, 303.79998779296875, 302.42999267578125, 302.5, 302.5, 302.5, 302.5, 302.5899963378906, 302.9100036621094, 302.9700012207031, 302.9700012207031, 302.9700012207031, 302.9700012207031, 303.44000244140625, 304.489990234375, 304.489990234375, 304.489990234375, 304.489990234375, 304.489990234375, 304.1099853515625, 303.6099853515625, 303.6099853515625, 302.5, 302.5, 302.5, 302.5, 302.5899963378906, 302.9100036621094, 302.9700012207031, 302.9700012207031, 302.9700012207031, 302.9700012207031, 303.44000244140625, 304.489990234375, 304.489990234375, 304.489990234375, 304.489990234375, 304.489990234375, 304.1099853515625, 303.6099853515625, 303.6099853515625, 303.6099853515625, 302.5, 302.5, 302.5, 302.5, 302.5899963378906, 302.9100036621094, 302.9700012207031, 302.9700012207031, 302.9700012207031, 302.9700012207031, 303.44000244140625, 304.489990234375, 304.489990234375, 304.489990234375, 304.489990234375, 304.489990234375, 304.1099853515625, 303.6099853515625, 303.6099853515625, 303.6099853515625, 302.5, 302.5, 302.5, 302.5, 302.5899963378906, 302.9100036621094, 302.9700012207031, 302.9700012207031, 302.9700012207031, 302.9700012207031, 303.44000244140625, 304.489990234375, 304.489990234375, 304.489990234375, 304.489990234375, 304.489990234375, 304.1099853515625, 302.4700012207031, 302.4700012207031, 302.4700012207031, 302.54998779296875, 302.8500061035156, 302.8999938964844, 302.8999938964844, 302.8999938964844, 302.8999938964844, 303.3399963378906, 302.260009765625, 302.260009765625, 302.260009765625, 302.2799987792969]"
frame_0003,2010:02:05 06:25:38,27.0,306.9609375,"[306.489990234375, 306.0199890136719, 306.0199890136719, 306.9599914550781, 306.9599914550781, 306.9599914550781, 306.9599914550781, 306.489990234375, 306.0199890136719, 306.0199890136719, 306.42999267578125, 306.42999267578125, 306.6300048828125, 306.9599914550781, 306.9599914550781, 306.9599914550781, 306.9599914550781, 306.9599914550781, 306.489990234375, 306.0199890136719, 306.0199890136719, 304.5899963378906, 304.94000244140625, 305.8999938964844, 305.9800109863281, 305.9800109863281, 305.9800109863281, 305.9800109863281, 306.1199951171875, 306.3399963378906, 306.3399963378906, 306.3399963378906, 306.3399963378906, 306.3399963378906, 305.8999938964844, 305.4599914550781, 305.4599914550781, 305.4599914550781, 304.0799865722656, 304.3599853515625, 304.3599853515625, 304.3599853515625, 304.3599853515625, 304.7099914550781, 305.6600036621094, 305.75, 305.75, 305.75, 305.75, 305.8500061035156, 306.0199890136719, 306.0199890136719, 306.0199890136719, 306.0199890136719, 306.0199890136719, 305.5899963378906, 305.1700134277344, 305.1700134277344, 305.1700134277344, 302.8599853515625, 302.8599853515625, 303.0400085449219, 304.0799865722656, 304.3599853515625, 304.3599853515625, 304.3599853515625, 304.3599853515625, 304.7099914550781, 305.6600036621094, 305.75, 305.75, 305.75, 305.75, 305.8500061035156, 306.0199890136719, 306.0199890136719, 306.0199890136719, 306.0199890136719, 306.0199890136719, 305.5899963378906, 305.1700134277344, 305.1700134277344, 305.1700134277344, 302.8599853515625, 302.8599853515625, 303.0400085449219, 304.0799865722656, 304.3599853515625, 304.3599853515625, 304.3599853515625, 304.3599853515625, 304.7099914550781, 305.6600036621094, 305.75, 305.75, 305.75, 305.75, 305.8500061035156, 306.0199890136719, 306.0199890136719, 306.0199890136719, 306.0199890136719, 306.0199890136719, 305.5899963378906, 305.1700134277344, 305.1700134277344, 305.1700134277344, 302.8599853515625, 303.0400085449219, 304.0799865722656, 304.3599853515625, 304.3599853515625, 304.3599853515625, 304.3599853515625, 304.7099914550781, 305.6600036621094, 305.75, 305.75, 305.75, 305.75, 305.8500061035156, 306.0199890136719, 306.0199890136719, 306.0199890136719, 306.0199890136719, 306.0199890136719, 305.5899963378906, 305.1700134277344, 305.1700134277344, 305.1700134277344, 302.8500061035156, 303.0299987792969, 304.0199890136719, 304.2900085449219, 304.2900085449219, 304.2900085449219, 304.2900085449219, 304.6199951171875, 305.5199890136719, 305.6000061035156, 305.6000061035156, 305.6000061035156, 305.6000061035156, 305.67999267578125, 305.79998779296875, 305.79998779296875, 305.79998779296875, 305.79998779296875, 305.79998779296875, 305.3800048828125, 304.95001220703125, 304.95001220703125, 304.95001220703125, 304.95001220703125, 302.9200134277344, 303.5899963378906, 303.7799987792969, 303.7799987792969, 303.7799987792969, 303.7799987792969, 303.9599914550781, 304.4800109863281, 304.5199890136719, 304.5199890136719, 304.5199890136719, 304.5199890136719, 304.3999938964844, 304.2099914550781, 304.2099914550781, 304.2099914550781, 304.2099914550781, 304.2099914550781, 303.7900085449219, 303.3699951171875, 303.3699951171875, 303.3699951171875, 303.3699951171875, 302.8800048828125, 303.4599914550781, 303.6199951171875, 303.6199951171875, 303.6199951171875, 303.6199951171875, 303.760009765625, 304.1400146484375, 304.17999267578125, 304.17999267578125, 304.17999267578125, 304.17999267578125, 304.0, 303.70001220703125, 303.70001220703125, 303.70001220703125, 303.70001220703125, 303.70001220703125, 303.2799987792969, 302.8599853515625, 302.8599853515625, 302.8599853515625, 302.8599853515625, 302.8800048828125, 303.4599914550781, 303.6199951171875, 303.6199951171875, 303.6199951171875, 303.6199951171875, 303.760009765625, 304.1400146484375, 304.17999267578125, 304.17999267578125, 304.17999267578125, 304.17999267578125, 304.0, 303.70001220703125, 303.70001220703125, 303.70001220703125, 303.70001220703125, 303.70001220703125, 303.2799987792969, 302.8599853515625, 302.8599853515625, 302.8599853515625, 302.8599853515625, 303.4599914550781, 303.6199951171875, 303.6199951171875, 303.6199951171875, 303.6199951171875, 303.760009765625, 304.1400146484375, 304.17999267578125, 304.17999267578125, 304.17999267578125, 304.17999267578125, 304.0, 303.70001220703125, 303.70001220703125, 303.70001220703125, 303.70001220703125, 303.70001220703125, 303.2799987792969, 302.8599853515625, 302.8599853515625, 302.8599853515625, 302.8599853515625, 302.8599853515625, 303.4599914550781, 303.6199951171875, 303.6199951171875, 303.6199951171875, 303.6199951171875, 303.760009765625, 304.1400146484375, 304.17999267578125, 304.17999267578125, 304.17999267578125, 304.17999267578125, 304.0, 303.70001220703125, 303.70001220703125, 303.70001220703125, 303.70001220703125, 303.70001220703125, 303.2799987792969, 302.8599853515625, 302.8599853515625, 302.8599853515625, 302.8599853515625, 302.8599853515625, 303.32000732421875, 303.45001220703125, 303.45001220703125, 303.45001220703125, 303.45001220703125, 303.55999755859375, 303.8500061035156, 303.8800048828125, 303.8800048828125, 303.8800048828125, 303.8800048828125, 303.75, 303.5400085449219, 303.5400085449219, 303.5400085449219, 303.5400085449219, 303.5400085449219, 303.25, 302.95001220703125, 302.95001220703125, 302.95001220703125, 302.95001220703125, 302.95001220703125, 302.92999267578125, 302.92999267578125, 302.92999267578125, 302.92999267578125, 302.92999267578125, 302.94000244140625, 302.94000244140625, 302.94000244140625, 302.94000244140625, 302.94000244140625, 302.9800109863281, 303.04998779296875, 303.04998779296875, 303.04998779296875, 303.04998779296875, 303.04998779296875, 303.1400146484375, 303.2300109863281, 303.2300109863281, 302.8599853515625, 302.8599853515625, 302.8599853515625, 302.8599853515625, 302.8500061035156, 302.82000732421875, 302.82000732421875, 302.82000732421875, 302.82000732421875, 302.82000732421875, 302.8800048828125, 302.9800109863281, 302.9800109863281, 302.9800109863281, 302.8599853515625, 302.8599853515625, 302.8599853515625, 302.8500061035156, 302.82000732421875, 302.82000732421875, 302.82000732421875, 302.82000732421875, 302.8599853515625, 302.8599853515625, 302.8599853515625]"
frame_0004,2010:02:05 06:25:42,31.0,306.10467529296875,"[305.9200134277344, 305.67999267578125, 305.9800109863281, 305.9200134277344, 305.9200134277344, 305.9200134277344, 305.9200134277344, 305.67999267578125, 306.1000061035156, 306.1000061035156, 306.1000061035156, 306.1000061035156, 305.9800109863281, 305.9200134277344, 305.9200134277344, 305.9200134277344, 305.9200134277344, 305.67999267578125, 304.79998779296875, 304.79998779296875, 305.5400085449219, 306.1000061035156, 306.1000061035156, 306.1000061035156, 306.1000061035156, 306.1000061035156, 305.9800109863281, 305.9200134277344, 305.9200134277344, 305.9200134277344, 305.9200134277344, 305.67999267578125, 303.8800048828125, 304.79998779296875, 304.79998779296875, 304.79998779296875, 304.79998779296875, 304.79998779296875, 305.5400085449219, 306.1000061035156, 306.1000061035156, 306.1000061035156, 306.1000061035156, 306.1000061035156, 305.9800109863281, 305.9200134277344, 305.9200134277344, 305.9200134277344, 305.9200134277344, 305.67999267578125, 302.8800048828125, 302.8800048828125, 302.8800048828125, 302.8800048828125, 303.57000732421875, 304.4700012207031, 304.4700012207031, 304.4700012207031, 304.4700012207031, 304.4700012207031, 305.1499938964844, 305.67999267578125, 305.67999267578125, 305.67999267578125, 305.67999267578125, 305.67999267578125, 305.510009765625, 305.42999267578125, 305.42999267578125, 305.42999267578125, 305.42999267578125, 305.2099914550781, 302.0, 302.510009765625, 302.510009765625, 302.510009765625, 302.510009765625, 302.510009765625, 303.17999267578125, 304.0400085449219, 304.0400085449219, 304.0400085449219, 304.0400085449219, 304.0400085449219, 304.6600036621094, 305.1300048828125, 305.1300048828125, 305.1300048828125, 305.1300048828125, 305.1300048828125, 304.9100036621094, 304.79998779296875, 304.79998779296875, 304.79998779296875, 304.79998779296875, 304.6099853515625, 302.0, 302.510009765625, 302.510009765625, 302.510009765625, 302.510009765625, 302.510009765625, 303.17999267578125, 304.0400085449219, 304.0400085449219, 304.0400085449219, 304.0400085449219, 304.0400085449219, 304.6600036621094, 305.1300048828125, 305.1300048828125, 305.1300048828125, 305.1300048828125, 305.1300048828125, 304.9100036621094, 304.79998779296875, 304.79998779296875, 304.79998779296875, 304.79998779296875, 304.6099853515625, 302.510009765625, 302.510009765625, 302.510009765625, 302.510009765625, 302.510009765625, 303.17999267578125, 304.0400085449219, 304.0400085449219, 304.0400085449219, 304.0400085449219, 304.0400085449219, 304.6600036621094, 305.1300048828125, 305.1300048828125, 305.1300048828125, 305.1300048828125, 305.1300048828125, 304.9100036621094, 304.79998779296875, 304.79998779296875, 304.79998779296875, 304.79998779296875, 304.6099853515625, 302.510009765625, 302.510009765625, 302.510009765625, 302.510009765625, 302.510009765625, 303.17999267578125, 304.0400085449219, 304.0400085449219, 304.0400085449219, 304.0400085449219, 304.0400085449219, 304.6600036621094, 305.1300048828125, 305.1300048828125, 305.1300048828125, 305.1300048828125, 305.1300048828125, 304.9100036621094, 304.79998779296875, 304.79998779296875, 304.79998779296875, 304.79998779296875, 304.6099853515625, 302.510009765625, 302.510009765625, 302.510009765625, 302.510009765625, 302.510009765625, 303.17999267578125, 304.0400085449219, 304.0400085449219, 304.0400085449219, 304.0400085449219, 304.0400085449219, 304.6600036621094, 305.1300048828125, 305.1300048828125, 305.1300048828125, 305.1300048828125, 305.1300048828125, 304.9100036621094, 304.79998779296875, 304.79998779296875, 304.79998779296875, 304.79998779296875, 304.6099853515625, 302.2900085449219, 302.2900085449219, 302.2900085449219, 302.2900085449219, 302.2900085449219, 302.7799987792969, 303.4100036621094, 303.4100036621094, 303.4100036621094, 303.4100036621094, 303.4100036621094, 303.8699951171875, 304.2200012207031, 304.2200012207031, 304.2200012207031, 304.2200012207031, 304.2200012207031, 304.0799865722656, 304.0199890136719, 304.0199890136719, 304.0199890136719, 304.0199890136719, 303.8999938964844, 302.1099853515625, 302.1099853515625, 302.1099853515625, 302.1099853515625, 302.4700012207031, 302.9200134277344, 302.9200134277344, 302.9200134277344, 302.9200134277344, 302.9200134277344, 303.260009765625, 303.5199890136719, 303.5199890136719, 303.5199890136719, 303.5199890136719, 303.5199890136719, 303.44000244140625, 303.4100036621094, 303.4100036621094, 303.4100036621094, 302.1099853515625, 302.1099853515625, 302.1099853515625, 302.1099853515625, 302.4700012207031, 302.9200134277344, 302.9200134277344, 302.9200134277344, 302.9200134277344, 302.9200134277344, 303.260009765625, 303.5199890136719, 303.5199890136719, 303.5199890136719, 303.5199890136719, 303.5199890136719, 303.44000244140625, 302.1099853515625, 302.1099853515625, 302.1099853515625, 302.1099853515625, 302.4700012207031, 302.9200134277344, 302.9200134277344, 302.9200134277344, 302.9200134277344, 302.9200134277344, 303.260009765625, 303.5199890136719, 303.5199890136719, 302.1099853515625, 302.1099853515625, 302.1099853515625, 302.1099853515625, 302.4700012207031, 302.9200134277344, 302.9200134277344, 302.9200134277344, 302.9200134277344, 302.9200134277344, 302.1099853515625, 302.1099853515625, 302.1099853515625, 302.4700012207031, 302.9200134277344, 302.9200134277344, 301.8599853515625, 301.8599853515625]"
