frame_id,timestamp_raw,relative_time_sec,max_temperature_kelvin,peak_mean_temperature_kelvin,heat_distribution_json
frame_0000,2010:02:05 06:36:38,0.0,302.17047119140625,302.0486145019531,"[302.0199890136719, 302.0199890136719, 302.0299987792969, 302.0199890136719, 302.0199890136719, 302.0199890136719, 302.0199890136719, 302.1600036621094, 302.1600036621094, 302.1600036621094, 302.1300048828125, 302.0299987792969, 302.0199890136719, 302.0199890136719, 302.0199890136719, 302.0199890136719, 301.9800109863281, 302.1700134277344, 302.1600036621094, 302.1600036621094, 302.1600036621094, 302.1600036621094, 302.1300048828125, 302.0299987792969, 302.0199890136719, 302.0199890136719, 302.0199890136719, 302.0199890136719, 301.9800109863281, 302.1300048828125, 302.1300048828125, 302.1300048828125, 302.1300048828125, 302.1300048828125, 302.1099853515625, 302.04998779296875, 302.04998779296875, 302.04998779296875, 302.04998779296875, 302.04998779296875, 301.9700012207031, 302.1099853515625, 302.1099853515625, 302.1099853515625, 302.1099853515625, 302.1000061035156, 302.05999755859375, 302.05999755859375, 302.05999755859375, 302.05999755859375, 302.05999755859375, 301.9700012207031, 301.80999755859375, 302.1099853515625, 302.1099853515625, 302.1099853515625, 302.1099853515625, 302.1000061035156, 302.05999755859375, 302.05999755859375, 302.05999755859375, 302.05999755859375, 302.05999755859375, 301.9700012207031, 301.80999755859375, 302.1099853515625, 302.1099853515625, 302.1099853515625, 302.1099853515625, 302.1000061035156, 302.05999755859375, 302.05999755859375, 302.05999755859375, 302.05999755859375, 302.05999755859375, 301.9700012207031, 301.80999755859375, 302.1099853515625, 302.1099853515625, 302.1099853515625, 302.1000061035156, 302.05999755859375, 302.05999755859375, 302.05999755859375, 302.05999755859375, 302.05999755859375, 301.9700012207031, 301.80999755859375, 301.80999755859375, 302.1099853515625, 302.1099853515625, 302.1099853515625, 302.1000061035156, 302.05999755859375, 302.05999755859375, 302.05999755859375, 302.05999755859375, 302.05999755859375, 301.9700012207031, 301.80999755859375, 301.80999755859375, 302.0799865722656, 302.0799865722656, 302.07000732421875, 302.04998779296875, 302.04998779296875, 302.04998779296875, 302.04998779296875, 302.04998779296875, 302.07000732421875, 302.07000732421875, 302.07000732421875]"
frame_0001,2010:02:05 06:36:54,16.0,305.204833984375,304.45526123046875,"[304.1300048828125, 304.1300048828125, 304.1300048828125, 304.1300048828125, 304.1300048828125, 304.1300048828125, 304.1300048828125, 305.010009765625, 305.010009765625, 304.7200012207031, 304.3500061035156, 304.3500061035156, 304.3500061035156, 304.3500061035156, 304.3500061035156, 303.6300048828125, 305.20001220703125, 305.20001220703125, 305.20001220703125, 305.20001220703125, 304.8999938964844, 304.510009765625, 304.510009765625, 304.510009765625, 304.510009765625, 304.510009765625, 303.7099914550781, 305.0299987792969, 305.0899963378906, 305.20001220703125, 305.20001220703125, 305.20001220703125, 305.20001220703125, 305.20001220703125, 304.8999938964844, 304.510009765625, 304.510009765625, 304.510009765625, 304.510009765625, 304.510009765625, 303.760009765625, 305.0299987792969, 305.0299987792969, 305.0299987792969, 305.0299987792969, 305.0899963378906, 305.20001220703125, 305.20001220703125, 305.20001220703125, 305.20001220703125, 305.20001220703125, 304.8999938964844, 304.510009765625, 304.510009765625, 304.510009765625, 304.510009765625, 304.510009765625, 303.760009765625, 303.0899963378906, 304.3599853515625, 304.4800109863281, 304.95001220703125, 305.0299987792969, 305.0299987792969, 305.0299987792969, 305.0299987792969, 305.0899963378906, 305.20001220703125, 305.20001220703125, 305.20001220703125, 305.20001220703125, 305.20001220703125, 304.8999938964844, 304.510009765625, 304.510009765625, 304.510009765625, 304.510009765625, 304.510009765625, 303.760009765625, 303.0899963378906, 304.3599853515625, 304.3599853515625, 304.3599853515625, 304.4800109863281, 304.95001220703125, 305.0299987792969, 305.0299987792969, 305.0299987792969, 305.0299987792969, 305.0899963378906, 305.20001220703125, 305.20001220703125, 305.20001220703125, 305.20001220703125, 305.20001220703125, 304.8999938964844, 304.510009765625, 304.510009765625, 304.510009765625, 304.510009765625, 304.510009765625, 303.760009765625, 303.0899963378906, 303.0899963378906, 303.7900085449219, 303.7900085449219, 303.92999267578125, 304.42999267578125, 304.5199890136719, 304.5199890136719, 304.5199890136719, 304.5199890136719, 304.6000061035156, 304.7699890136719, 304.7699890136719, 304.7699890136719, 304.7699890136719, 304.7699890136719, 304.5299987792969, 304.2200012207031, 304.2200012207031, 304.2200012207031, 304.2200012207031, 304.2200012207031, 303.6000061035156, 303.04998779296875, 303.04998779296875, 303.5299987792969, 303.5299987792969, 303.67999267578125, 304.20001220703125, 304.2900085449219, 304.2900085449219, 304.2900085449219, 304.2900085449219, 304.3800048828125, 304.57000732421875, 304.57000732421875, 304.57000732421875, 304.57000732421875, 304.57000732421875, 304.3599853515625, 304.0899963378906, 304.0899963378906, 304.0899963378906, 304.0899963378906, 304.0899963378906, 303.5299987792969, 303.0299987792969, 303.5299987792969, 303.67999267578125, 304.20001220703125, 304.2900085449219, 304.2900085449219, 304.2900085449219, 304.2900085449219, 304.3800048828125, 304.57000732421875, 304.57000732421875, 304.57000732421875, 304.57000732421875, 304.57000732421875, 304.3599853515625, 304.0899963378906, 304.0899963378906, 304.0899963378906, 304.0899963378906, 304.0899963378906, 303.67999267578125, 304.20001220703125, 304.2900085449219, 304.2900085449219, 304.2900085449219, 304.2900085449219, 304.3800048828125, 304.57000732421875, 304.57000732421875, 304.57000732421875, 304.57000732421875, 304.57000732421875, 304.3599853515625, 304.0899963378906, 304.0899963378906, 304.0899963378906, 303.67999267578125, 304.20001220703125, 304.2900085449219, 304.2900085449219, 304.2900085449219, 304.2900085449219, 304.3800048828125, 304.57000732421875, 304.57000732421875, 304.57000732421875, 304.57000732421875, 304.57000732421875, 304.3599853515625, 304.0899963378906, 304.1000061035156, 304.17999267578125, 304.17999267578125, 304.17999267578125, 304.17999267578125, 304.260009765625, 304.4200134277344, 304.4200134277344, 304.4200134277344, 304.4200134277344, 304.4200134277344, 304.2200012207031, 303.6000061035156, 303.6000061035156, 303.6000061035156, 303.6000061035156, 303.6000061035156, 303.5899963378906, 303.5899963378906, 303.5899963378906, 303.5899963378906, 303.44000244140625, 303.44000244140625, 303.44000244140625, 303.4200134277344, 303.3599853515625, 303.3599853515625, 303.44000244140625, 303.44000244140625, 303.44000244140625, 303.4200134277344, 303.44000244140625]"
frame_0002,2010:02:05 06:36:59,21.0,305.92822265625,304.4339904785156,"[305.3800048828125, 305.3800048828125, 305.3800048828125, 305.3800048828125, 305.2200012207031, 305.5799865722656, 305.3800048828125, 305.3800048828125, 305.3800048828125, 305.3800048828125, 305.2200012207031, 305.92999267578125, 305.92999267578125, 305.5799865722656, 305.3800048828125, 305.3800048828125, 305.3800048828125, 305.3800048828125, 305.2200012207031, 304.0899963378906, 305.92999267578125, 305.92999267578125, 305.92999267578125, 305.92999267578125, 305.5799865722656, 305.3800048828125, 305.3800048828125, 305.3800048828125, 305.3800048828125, 305.2200012207031, 304.0899963378906, 305.1300048828125, 305.6000061035156, 305.6000061035156, 305.6000061035156, 305.6000061035156, 305.6000061035156, 305.3599853515625, 305.2099914550781, 305.2099914550781, 305.2099914550781, 305.2099914550781, 305.07000732421875, 303.989990234375, 303.6499938964844, 304.4200134277344, 304.4200134277344, 304.8900146484375, 305.42999267578125, 305.42999267578125, 305.42999267578125, 305.42999267578125, 305.42999267578125, 305.239990234375, 305.1300048828125, 305.1300048828125, 305.1300048828125, 305.1300048828125, 304.989990234375, 303.94000244140625, 303.6099853515625, 304.4200134277344, 304.4200134277344, 304.4200134277344, 304.4200134277344, 304.8900146484375, 305.42999267578125, 305.42999267578125, 305.42999267578125, 305.42999267578125, 305.42999267578125, 305.239990234375, 305.1300048828125, 305.1300048828125, 305.1300048828125, 305.1300048828125, 304.989990234375, 303.94000244140625, 303.6099853515625, 303.6099853515625, 303.6199951171875, 304.4200134277344, 304.4200134277344, 304.4200134277344, 304.4200134277344, 304.4200134277344, 304.8900146484375, 305.42999267578125, 305.42999267578125, 305.42999267578125, 305.42999267578125, 305.42999267578125, 305.239990234375, 305.1300048828125, 305.1300048828125, 305.1300048828125, 305.1300048828125, 304.989990234375, 303.94000244140625, 303.6099853515625, 303.6099853515625, 304.4200134277344, 304.4200134277344, 304.4200134277344, 304.4200134277344, 304.4200134277344, 304.8900146484375, 305.42999267578125, 305.42999267578125, 305.42999267578125, 305.42999267578125, 305.42999267578125, 305.239990234375, 305.1300048828125, 305.1300048828125, 305.1300048828125, 305.1300048828125, 305.0400085449219, 303.94000244140625, 303.6099853515625, 303.6099853515625, 303.6099853515625, 304.3399963378906, 304.3399963378906, 304.3399963378906, 304.3399963378906, 304.3399963378906, 304.79998779296875, 305.32000732421875, 305.32000732421875, 305.32000732421875, 305.32000732421875, 305.32000732421875, 305.1499938964844, 305.0299987792969, 305.0299987792969, 305.0299987792969, 305.0299987792969, 304.94000244140625, 303.8900146484375, 303.5799865722656, 303.5799865722656, 303.5799865722656, 303.8699951171875, 303.8699951171875, 303.8699951171875, 303.8699951171875, 304.239990234375, 304.7200012207031, 304.7200012207031, 304.7200012207031, 304.7200012207031, 304.7200012207031, 304.57000732421875, 304.4700012207031, 304.4700012207031, 304.4700012207031, 304.4700012207031, 304.3999938964844, 303.6600036621094, 303.3900146484375, 303.3900146484375, 303.3900146484375, 303.3900146484375, 303.739990234375, 303.739990234375, 303.739990234375, 303.739990234375, 304.1000061035156, 304.54998779296875, 304.54998779296875, 304.54998779296875, 304.54998779296875, 304.54998779296875, 304.4100036621094, 304.32000732421875, 304.32000732421875, 304.32000732421875, 304.32000732421875, 304.260009765625, 303.5899963378906, 303.3500061035156, 303.3500061035156, 303.739990234375, 303.739990234375, 303.739990234375, 304.1000061035156, 304.54998779296875, 304.54998779296875, 304.54998779296875, 304.54998779296875, 304.54998779296875, 304.4100036621094, 304.32000732421875, 304.32000732421875, 304.32000732421875, 304.32000732421875, 304.260009765625, 303.5899963378906, 303.739990234375, 303.739990234375, 304.1000061035156, 304.54998779296875, 304.54998779296875, 304.54998779296875, 304.54998779296875, 304.54998779296875, 304.4100036621094, 304.32000732421875, 304.32000732421875, 304.32000732421875, 304.32000732421875, 303.739990234375, 303.739990234375, 304.1000061035156, 304.54998779296875, 304.54998779296875, 304.54998779296875, 304.54998779296875, 304.54998779296875, 304.4100036621094, 304.32000732421875, 304.32000732421875, 303.44000244140625, 303.75, 304.1499938964844, 304.1499938964844, 304.1499938964844, 304.1499938964844, 304.1499938964844, 302.6700134277344, 302.8699951171875, 303.1300048828125, 303.1300048828125, 303.1300048828125, 302.8699951171875, 303.1300048828125]"
frame_0003,2010:02:05 06:37:02,24.0,305.60400390625,303.8577575683594,"[305.57000732421875, 305.57000732421875, 305.6000061035156, 305.6000061035156, 305.6000061035156, 305.6000061035156, 305.6000061035156, 305.29998779296875, 305.45001220703125, 305.6000061035156, 305.6000061035156, 305.6000061035156, 305.6000061035156, 305.6000061035156, 305.29998779296875, 305.29998779296875, 305.29998779296875, 305.29998779296875, 305.45001220703125, 305.6000061035156, 305.6000061035156, 305.6000061035156, 305.6000061035156, 305.6000061035156, 305.0299987792969, 304.5, 305.29998779296875, 305.29998779296875, 305.29998779296875, 305.29998779296875, 305.29998779296875, 305.45001220703125, 305.6000061035156, 305.6000061035156, 305.6000061035156, 305.6000061035156, 305.6000061035156, 305.0299987792969, 303.739990234375, 303.739990234375, 303.739990234375, 304.260009765625, 305.1199951171875, 305.1199951171875, 305.1199951171875, 305.1199951171875, 305.1199951171875, 305.2300109863281, 305.3299865722656, 305.3299865722656, 305.3299865722656, 305.3299865722656, 305.3299865722656, 304.7699890136719, 304.42999267578125, 303.1499938964844, 303.19000244140625, 303.19000244140625, 303.19000244140625, 303.19000244140625, 303.7900085449219, 304.7799987792969, 304.7799987792969, 304.7799987792969, 304.7799987792969, 304.7799987792969, 304.79998779296875, 304.82000732421875, 304.82000732421875, 304.82000732421875, 304.82000732421875, 304.82000732421875, 304.260009765625, 303.9200134277344, 303.9200134277344, 302.5400085449219, 302.7099914550781, 303.1499938964844, 303.19000244140625, 303.19000244140625, 303.19000244140625, 303.19000244140625, 303.7900085449219, 304.7799987792969, 304.7799987792969, 304.7799987792969, 304.7799987792969, 304.7799987792969, 304.79998779296875, 304.82000732421875, 304.82000732421875, 304.82000732421875, 304.82000732421875, 304.82000732421875, 304.260009765625, 303.9200134277344, 303.9200134277344, 302.5400085449219, 302.5400085449219, 302.5400085449219, 302.7099914550781, 303.1499938964844, 303.19000244140625, 303.19000244140625, 303.19000244140625, 303.19000244140625, 303.7900085449219, 304.7799987792969, 304.7799987792969, 304.7799987792969, 304.7799987792969, 304.7799987792969, 304.79998779296875, 304.82000732421875, 304.82000732421875, 304.82000732421875, 304.82000732421875, 304.82000732421875, 304.260009765625, 303.9200134277344, 303.9200134277344, 303.9200134277344, 302.5400085449219, 302.5400085449219, 302.7099914550781, 303.1499938964844, 303.19000244140625, 303.19000244140625, 303.19000244140625, 303.19000244140625, 303.7900085449219, 304.7799987792969, 304.7799987792969, 304.7799987792969, 304.7799987792969, 304.7799987792969, 304.79998779296875, 304.82000732421875, 304.82000732421875, 304.82000732421875, 304.82000732421875, 304.82000732421875, 304.260009765625, 303.9200134277344, 303.9200134277344, 303.9200134277344, 302.5400085449219, 302.7099914550781, 303.1499938964844, 303.19000244140625, 303.19000244140625, 303.19000244140625, 303.19000244140625, 303.7900085449219, 304.7799987792969, 304.7799987792969, 304.7799987792969, 304.7799987792969, 304.7799987792969, 304.79998779296875, 304.82000732421875, 304.82000732421875, 304.82000732421875, 304.82000732421875, 304.82000732421875, 304.260009765625, 303.9200134277344, 303.9200134277344, 303.9200134277344, 303.9200134277344, 302.4599914550781, 302.6000061035156, 302.9700012207031, 303.0, 303.0, 303.0, 303.0, 303.489990234375, 304.29998779296875, 304.29998779296875, 304.29998779296875, 304.29998779296875, 304.29998779296875, 304.29998779296875, 304.30999755859375, 304.30999755859375, 304.30999755859375, 304.30999755859375, 304.30999755859375, 303.9100036621094, 303.6700134277344, 303.6700134277344, 303.6700134277344, 302.4700012207031, 302.760009765625, 302.7900085449219, 302.7900085449219, 302.7900085449219, 302.7900085449219, 303.1499938964844, 303.739990234375, 303.739990234375, 303.739990234375, 303.739990234375, 303.739990234375, 303.739990234375, 303.739990234375, 303.739990234375, 303.739990234375, 303.739990234375, 303.739990234375, 303.510009765625, 303.3800048828125, 302.760009765625, 302.7900085449219, 302.7900085449219, 302.7900085449219, 302.7900085449219, 303.1499938964844, 303.739990234375, 303.739990234375, 303.739990234375, 303.739990234375, 303.739990234375, 303.739990234375, 303.739990234375, 303.739990234375, 303.739990234375, 303.739990234375, 303.739990234375, 303.510009765625, 302.7900085449219, 302.7900085449219, 302.7900085449219, 302.7900085449219, 303.1499938964844, 303.739990234375, 303.739990234375, 303.739990234375, 303.739990234375, 303.739990234375, 303.739990234375, 303.739990234375, 303.739990234375, 303.739990234375, 303.739990234375, 302.7900085449219, 302.7900085449219, 302.7900085449219, 303.1499938964844, 303.739990234375, 303.739990234375, 303.739990234375, 303.739990234375, 303.739990234375, 303.739990234375, 303.739990234375, 303.739990234375, 303.739990234375, 302.7900085449219, 302.7900085449219, 303.1499938964844, 303.739990234375, 303.739990234375, 303.739990234375, 303.739990234375, 303.739990234375, 303.739990234375, 303.739990234375, 302.75, 302.75, 302.9800109863281, 303.3699951171875, 303.3699951171875, 303.3699951171875, 303.3699951171875, 303.3699951171875, 303.5199890136719, 302.7300109863281, 302.8699951171875, 303.1099853515625, 303.1099853515625, 303.1099853515625, 303.1099853515625, 302.8699951171875, 303.1099853515625, 303.1099853515625, 303.1099853515625, 303.1099853515625]"
frame_0004,2010:02:05 06:37:06,28.0,305.30108642578125,304.7032470703125,"[304.4100036621094, 304.4100036621094, 305.07000732421875, 304.7099914550781, 304.6600036621094, 304.6600036621094, 305.19000244140625, 305.19000244140625, 305.07000732421875, 304.7099914550781, 304.6600036621094, 304.6600036621094, 304.6600036621094, 305.1400146484375, 305.19000244140625, 305.19000244140625, 305.19000244140625, 305.19000244140625, 305.07000732421875, 304.7099914550781, 304.6600036621094, 304.6600036621094, 304.6600036621094, 304.9599914550781, 304.9800109863281, 305.1400146484375, 305.19000244140625, 305.19000244140625, 305.19000244140625, 305.19000244140625, 305.07000732421875, 304.7099914550781, 304.6600036621094, 304.6600036621094, 304.6600036621094, 304.8800048828125, 304.8800048828125, 304.8800048828125, 304.9100036621094, 305.1400146484375, 305.2200012207031, 305.2200012207031, 305.2200012207031, 305.2200012207031, 305.1000061035156, 304.7300109863281, 304.67999267578125, 304.67999267578125, 304.67999267578125, 304.67999267578125, 303.8699951171875, 304.3800048828125, 304.6499938964844, 304.6499938964844, 304.6499938964844, 304.6499938964844, 304.7099914550781, 305.1499938964844, 305.2900085449219, 305.2900085449219, 305.2900085449219, 305.2900085449219, 305.1700134277344, 304.7799987792969, 304.7300109863281, 304.7300109863281, 304.7300109863281, 304.7300109863281, 303.8299865722656, 303.8299865722656, 303.8299865722656, 304.3500061035156, 304.6300048828125, 304.6300048828125, 304.6300048828125, 304.6300048828125, 304.69000244140625, 305.1499938964844, 305.29998779296875, 305.29998779296875, 305.29998779296875, 305.29998779296875, 305.17999267578125, 304.7900085449219, 304.739990234375, 304.739990234375, 304.739990234375, 304.739990234375, 304.2699890136719, 303.8299865722656, 303.8299865722656, 303.8299865722656, 303.8299865722656, 303.8299865722656, 304.3500061035156, 304.6300048828125, 304.6300048828125, 304.6300048828125, 304.6300048828125, 304.69000244140625, 305.1499938964844, 305.29998779296875, 305.29998779296875, 305.29998779296875, 305.29998779296875, 305.17999267578125, 304.7900085449219, 304.739990234375, 304.739990234375, 304.739990234375, 304.739990234375, 304.2699890136719, 303.1700134277344, 303.5199890136719, 303.8299865722656, 303.8299865722656, 303.8299865722656, 303.8299865722656, 303.8299865722656, 304.3500061035156, 304.6300048828125, 304.6300048828125, 304.6300048828125, 304.6300048828125, 304.69000244140625, 305.1499938964844, 305.29998779296875, 305.29998779296875, 305.29998779296875, 305.29998779296875, 305.17999267578125, 304.7900085449219, 304.739990234375, 304.739990234375, 304.739990234375, 304.739990234375, 304.2699890136719, 303.5199890136719, 303.8299865722656, 303.8299865722656, 303.8299865722656, 303.8299865722656, 303.8299865722656, 304.3500061035156, 304.6300048828125, 304.6300048828125, 304.6300048828125, 304.6300048828125, 304.69000244140625, 305.1499938964844, 305.29998779296875, 305.29998779296875, 305.29998779296875, 305.29998779296875, 305.17999267578125, 304.7900085449219, 304.739990234375, 304.739990234375, 304.739990234375, 304.739990234375, 304.2699890136719, 303.3800048828125, 303.2799987792969, 303.54998779296875, 303.54998779296875, 303.54998779296875, 303.54998779296875, 303.54998779296875, 304.0899963378906, 304.3699951171875, 304.3699951171875, 304.3699951171875, 304.3699951171875, 304.45001220703125, 305.010009765625, 305.19000244140625, 305.19000244140625, 305.19000244140625, 305.19000244140625, 305.0400085449219, 304.5799865722656, 304.510009765625, 304.510009765625, 304.510009765625, 304.510009765625, 304.1000061035156, 303.30999755859375, 303.07000732421875, 303.07000732421875, 303.07000732421875, 303.07000732421875, 303.07000732421875, 303.6400146484375, 303.95001220703125, 303.95001220703125, 303.95001220703125, 303.95001220703125, 304.0400085449219, 304.7699890136719, 305.0, 305.0, 305.0, 305.0, 304.80999755859375, 304.2200012207031, 304.1400146484375, 304.1400146484375, 304.1400146484375, 304.1400146484375, 303.80999755859375, 303.07000732421875, 303.07000732421875, 303.07000732421875, 303.07000732421875, 303.6400146484375, 303.95001220703125, 303.95001220703125, 303.95001220703125, 303.95001220703125, 304.0400085449219, 304.7699890136719, 305.0, 305.0, 305.0, 305.0, 304.80999755859375, 304.2200012207031, 304.1400146484375, 304.1400146484375, 304.1400146484375, 303.07000732421875, 303.07000732421875, 303.07000732421875, 303.07000732421875, 303.6400146484375, 303.95001220703125, 303.95001220703125, 303.95001220703125, 303.95001220703125, 304.0400085449219, 304.7699890136719, 305.0, 305.0, 305.0, 305.0, 304.80999755859375, 304.2200012207031, 304.1400146484375, 303.07000732421875, 303.07000732421875, 303.07000732421875, 303.6400146484375, 303.95001220703125, 303.95001220703125, 303.95001220703125, 303.95001220703125, 304.0400085449219, 304.7699890136719, 305.0, 305.0, 305.0, 305.0, 304.80999755859375, 303.07000732421875, 303.07000732421875, 303.07000732421875, 303.6400146484375, 303.95001220703125, 303.95001220703125, 303.95001220703125, 303.95001220703125, 304.0400085449219, 304.7699890136719, 305.0, 305.0, 305.0, 302.8599853515625, 302.8599853515625, 303.3699951171875, 303.6300048828125, 303.6300048828125, 303.6300048828125, 303.6300048828125, 303.7200012207031, 304.4100036621094, 304.6300048828125, 302.6600036621094, 303.0899963378906, 303.32000732421875, 303.32000732421875, 303.32000732421875, 303.32000732421875, 303.3999938964844, 302.6600036621094, 303.0899963378906, 303.32000732421875, 303.32000732421875, 303.32000732421875, 303.0899963378906, 303.32000732421875]"
